DATAFLOW,FREQ,RESIDENCE_TERR,DATA_TYPE,MAIN_DESTINATION,TYPE_TRIP,MAIN_TYPE_ACCOMMODATION,SEX,AGE,LABPROF_STATUS_C,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_RESIDENCE_TERR,NOTE_DATA_TYPE,NOTE_MAIN_DESTINATION,NOTE_TYPE_TRIP,NOTE_MAIN_TYPE_ACCOMMODATION,NOTE_SEX,NOTE_AGE,NOTE_LABPROF_STATUS_C,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AFR_OTH,BUS,9,9,TOTAL,99,2017,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AFR_OTH,BUS,9,9,TOTAL,99,2018,1.8,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AFR_OTH,BUS,9,9,TOTAL,99,2019,5.6,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AFR_OTH,BUS,9,9,TOTAL,99,2021,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AFR_OTH,BUS,9,9,TOTAL,99,2022,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AFR_OTH,BUS,9,9,TOTAL,99,2023,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AFR_OTH,HOL,9,9,TOTAL,99,2016,4.3,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AFR_OTH,HOL,9,9,TOTAL,99,2017,2,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AFR_OTH,HOL,9,9,TOTAL,99,2018,1.5,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AFR_OTH,HOL,9,9,TOTAL,99,2019,1,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AFR_OTH,HOL,9,9,TOTAL,99,2021,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AFR_OTH,HOL,9,9,TOTAL,99,2022,1.2,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AFR_OTH,HOL,9,9,TOTAL,99,2023,3.2,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AFR_OTH,HOLL,9,9,TOTAL,99,2016,4.7,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AFR_OTH,HOLL,9,9,TOTAL,99,2017,2.2,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AFR_OTH,HOLL,9,9,TOTAL,99,2018,1.7,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AFR_OTH,HOLL,9,9,TOTAL,99,2019,1.1,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AFR_OTH,HOLL,9,9,TOTAL,99,2021,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AFR_OTH,HOLL,9,9,TOTAL,99,2022,1.2,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AFR_OTH,HOLL,9,9,TOTAL,99,2023,3.2,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AFR_OTH,HOLS,9,9,TOTAL,99,2016,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AFR_OTH,HOLS,9,9,TOTAL,99,2017,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AFR_OTH,HOLS,9,9,TOTAL,99,2018,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AFR_OTH,HOLS,9,9,TOTAL,99,2019,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AFR_OTH,HOLS,9,9,TOTAL,99,2021,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AFR_OTH,HOLS,9,9,TOTAL,99,2022,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AFR_OTH,HOLS,9,9,TOTAL,99,2023,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AFR_OTH,TRIP,9,9,TOTAL,99,2016,3.8,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AFR_OTH,TRIP,9,9,TOTAL,99,2017,1.8,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AFR_OTH,TRIP,9,9,TOTAL,99,2018,1.6,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AFR_OTH,TRIP,9,9,TOTAL,99,2019,1.3,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AFR_OTH,TRIP,9,9,TOTAL,99,2021,9.8,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AFR_OTH,TRIP,9,9,TOTAL,99,2022,1.3,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AFR_OTH,TRIP,9,9,TOTAL,99,2023,3.2,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AME_C_S_OTH,BUS,9,9,TOTAL,99,2016,3.1,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AME_C_S_OTH,BUS,9,9,TOTAL,99,2017,9.1,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AME_C_S_OTH,BUS,9,9,TOTAL,99,2018,4.2,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AME_C_S_OTH,BUS,9,9,TOTAL,99,2019,3.2,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AME_C_S_OTH,BUS,9,9,TOTAL,99,2020,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AME_C_S_OTH,BUS,9,9,TOTAL,99,2021,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AME_C_S_OTH,BUS,9,9,TOTAL,99,2022,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AME_C_S_OTH,BUS,9,9,TOTAL,99,2023,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AME_C_S_OTH,HOL,9,9,TOTAL,99,2016,4.4,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AME_C_S_OTH,HOL,9,9,TOTAL,99,2017,1.4,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AME_C_S_OTH,HOL,9,9,TOTAL,99,2018,5.2,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AME_C_S_OTH,HOL,9,9,TOTAL,99,2019,1.3,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AME_C_S_OTH,HOL,9,9,TOTAL,99,2020,10.7,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AME_C_S_OTH,HOL,9,9,TOTAL,99,2021,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AME_C_S_OTH,HOL,9,9,TOTAL,99,2022,0.9,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AME_C_S_OTH,HOL,9,9,TOTAL,99,2023,5.9,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AME_C_S_OTH,HOLL,9,9,TOTAL,99,2016,4.8,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AME_C_S_OTH,HOLL,9,9,TOTAL,99,2017,1.5,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AME_C_S_OTH,HOLL,9,9,TOTAL,99,2018,5.6,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AME_C_S_OTH,HOLL,9,9,TOTAL,99,2019,1.3,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AME_C_S_OTH,HOLL,9,9,TOTAL,99,2020,11.5,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AME_C_S_OTH,HOLL,9,9,TOTAL,99,2021,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AME_C_S_OTH,HOLL,9,9,TOTAL,99,2022,0.9,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AME_C_S_OTH,HOLL,9,9,TOTAL,99,2023,6.3,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AME_C_S_OTH,HOLS,9,9,TOTAL,99,2016,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AME_C_S_OTH,HOLS,9,9,TOTAL,99,2017,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AME_C_S_OTH,HOLS,9,9,TOTAL,99,2018,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AME_C_S_OTH,HOLS,9,9,TOTAL,99,2019,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AME_C_S_OTH,HOLS,9,9,TOTAL,99,2020,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AME_C_S_OTH,HOLS,9,9,TOTAL,99,2021,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AME_C_S_OTH,HOLS,9,9,TOTAL,99,2022,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AME_C_S_OTH,HOLS,9,9,TOTAL,99,2023,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AME_C_S_OTH,TRIP,9,9,TOTAL,99,2016,4.2,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AME_C_S_OTH,TRIP,9,9,TOTAL,99,2017,2.2,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AME_C_S_OTH,TRIP,9,9,TOTAL,99,2018,5,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AME_C_S_OTH,TRIP,9,9,TOTAL,99,2019,1.4,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AME_C_S_OTH,TRIP,9,9,TOTAL,99,2020,9.9,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AME_C_S_OTH,TRIP,9,9,TOTAL,99,2021,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AME_C_S_OTH,TRIP,9,9,TOTAL,99,2022,1.7,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AME_C_S_OTH,TRIP,9,9,TOTAL,99,2023,5.5,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AR,BUS,9,9,TOTAL,99,2017,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AR,BUS,9,9,TOTAL,99,2018,3.3,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AR,BUS,9,9,TOTAL,99,2020,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AR,BUS,9,9,TOTAL,99,2022,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AR,HOL,9,9,TOTAL,99,2017,0.1,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AR,HOL,9,9,TOTAL,99,2018,1.2,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AR,HOL,9,9,TOTAL,99,2020,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AR,HOL,9,9,TOTAL,99,2022,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AR,HOLL,9,9,TOTAL,99,2017,0.1,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AR,HOLL,9,9,TOTAL,99,2018,1.3,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AR,HOLL,9,9,TOTAL,99,2020,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AR,HOLL,9,9,TOTAL,99,2022,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AR,HOLS,9,9,TOTAL,99,2017,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AR,HOLS,9,9,TOTAL,99,2018,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AR,HOLS,9,9,TOTAL,99,2020,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AR,HOLS,9,9,TOTAL,99,2022,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AR,TRIP,9,9,TOTAL,99,2017,0.1,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AR,TRIP,9,9,TOTAL,99,2018,1.5,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AR,TRIP,9,9,TOTAL,99,2020,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AR,TRIP,9,9,TOTAL,99,2022,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,ASI_OTH,BUS,9,9,TOTAL,99,2016,3.5,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,ASI_OTH,BUS,9,9,TOTAL,99,2017,2.7,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,ASI_OTH,BUS,9,9,TOTAL,99,2018,8.3,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,ASI_OTH,BUS,9,9,TOTAL,99,2019,12.5,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,ASI_OTH,BUS,9,9,TOTAL,99,2020,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,ASI_OTH,BUS,9,9,TOTAL,99,2021,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,ASI_OTH,BUS,9,9,TOTAL,99,2022,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,ASI_OTH,BUS,9,9,TOTAL,99,2023,4.7,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,ASI_OTH,HOL,9,9,TOTAL,99,2016,6,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,ASI_OTH,HOL,9,9,TOTAL,99,2017,10.6,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,ASI_OTH,HOL,9,9,TOTAL,99,2018,6.5,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,ASI_OTH,HOL,9,9,TOTAL,99,2019,5.7,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,ASI_OTH,HOL,9,9,TOTAL,99,2020,1.5,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,ASI_OTH,HOL,9,9,TOTAL,99,2021,2.2,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,ASI_OTH,HOL,9,9,TOTAL,99,2022,5.4,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,ASI_OTH,HOL,9,9,TOTAL,99,2023,4.7,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,ASI_OTH,HOLL,9,9,TOTAL,99,2016,6.5,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,ASI_OTH,HOLL,9,9,TOTAL,99,2017,11.8,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,ASI_OTH,HOLL,9,9,TOTAL,99,2018,7.1,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,ASI_OTH,HOLL,9,9,TOTAL,99,2019,6,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,ASI_OTH,HOLL,9,9,TOTAL,99,2020,1.6,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,ASI_OTH,HOLL,9,9,TOTAL,99,2021,2.3,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,ASI_OTH,HOLL,9,9,TOTAL,99,2022,5.7,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,ASI_OTH,HOLL,9,9,TOTAL,99,2023,5,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,ASI_OTH,HOLS,9,9,TOTAL,99,2016,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,ASI_OTH,HOLS,9,9,TOTAL,99,2017,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,ASI_OTH,HOLS,9,9,TOTAL,99,2018,0.3,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,ASI_OTH,HOLS,9,9,TOTAL,99,2019,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,ASI_OTH,HOLS,9,9,TOTAL,99,2020,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,ASI_OTH,HOLS,9,9,TOTAL,99,2021,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,ASI_OTH,HOLS,9,9,TOTAL,99,2022,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,ASI_OTH,HOLS,9,9,TOTAL,99,2023,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,ASI_OTH,TRIP,9,9,TOTAL,99,2016,5.6,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,ASI_OTH,TRIP,9,9,TOTAL,99,2017,9.8,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,ASI_OTH,TRIP,9,9,TOTAL,99,2018,6.8,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,ASI_OTH,TRIP,9,9,TOTAL,99,2019,6.2,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,ASI_OTH,TRIP,9,9,TOTAL,99,2020,2.5,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,ASI_OTH,TRIP,9,9,TOTAL,99,2021,4.2,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,ASI_OTH,TRIP,9,9,TOTAL,99,2022,5.2,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,ASI_OTH,TRIP,9,9,TOTAL,99,2023,4.7,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AT,BUS,9,9,TOTAL,99,2016,6.1,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AT,BUS,9,9,TOTAL,99,2017,0.9,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AT,BUS,9,9,TOTAL,99,2018,0.7,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AT,BUS,9,9,TOTAL,99,2019,1.4,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AT,BUS,9,9,TOTAL,99,2020,9.4,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AT,BUS,9,9,TOTAL,99,2021,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AT,BUS,9,9,TOTAL,99,2022,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AT,BUS,9,9,TOTAL,99,2023,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AT,HOL,9,9,TOTAL,99,2016,4.8,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AT,HOL,9,9,TOTAL,99,2017,5.3,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AT,HOL,9,9,TOTAL,99,2018,1.4,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AT,HOL,9,9,TOTAL,99,2019,1,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AT,HOL,9,9,TOTAL,99,2020,5.5,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AT,HOL,9,9,TOTAL,99,2021,1.1,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AT,HOL,9,9,TOTAL,99,2022,2.9,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AT,HOL,9,9,TOTAL,99,2023,2.4,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AT,HOLL,9,9,TOTAL,99,2016,4.4,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AT,HOLL,9,9,TOTAL,99,2017,4.8,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AT,HOLL,9,9,TOTAL,99,2018,1.2,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AT,HOLL,9,9,TOTAL,99,2019,0.4,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AT,HOLL,9,9,TOTAL,99,2020,4.9,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AT,HOLL,9,9,TOTAL,99,2021,0.7,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AT,HOLL,9,9,TOTAL,99,2022,2,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AT,HOLL,9,9,TOTAL,99,2023,1.9,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AT,HOLS,9,9,TOTAL,99,2016,10,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AT,HOLS,9,9,TOTAL,99,2017,9.7,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AT,HOLS,9,9,TOTAL,99,2018,3.9,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AT,HOLS,9,9,TOTAL,99,2019,8.9,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AT,HOLS,9,9,TOTAL,99,2020,13.7,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AT,HOLS,9,9,TOTAL,99,2021,10.8,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AT,HOLS,9,9,TOTAL,99,2022,18.2,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AT,HOLS,9,9,TOTAL,99,2023,10.3,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AT,TRIP,9,9,TOTAL,99,2016,5,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AT,TRIP,9,9,TOTAL,99,2017,4.8,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AT,TRIP,9,9,TOTAL,99,2018,1.3,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AT,TRIP,9,9,TOTAL,99,2019,1,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AT,TRIP,9,9,TOTAL,99,2020,5.8,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AT,TRIP,9,9,TOTAL,99,2021,1.2,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AT,TRIP,9,9,TOTAL,99,2022,2.8,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AT,TRIP,9,9,TOTAL,99,2023,2.6,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AU,BUS,9,9,TOTAL,99,2018,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AU,BUS,9,9,TOTAL,99,2022,0,,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AU,BUS,9,9,TOTAL,99,2023,,0,,,,,,,,,,,,,
IT1:68_357(1.0),A,IT,NI_PERC_SAME_AB_1,AU,HOL,9,9,TOTAL,99,2018,0.2,,,,,,,,,,,,,,
